Entropy,Energy,Correlation,Contrast,Homogeneity,Encrypt
1.1633316202905957,-1.3543058712642473,1.418645937396224,-0.1700601934105896,-0.4782714337929066,1
0.8739819436456734,-0.9003522325288753,-0.6808497168076754,0.010176101579864713,-0.9718036446392613,1
0.9826294921045791,-1.1072171818260066,-0.31109304049977815,-0.04990266341695339,-0.9458282651210321,1
-0.3093200685197558,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
-0.897727602054759,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.3689437730423718,0.2718824801548701,1.4425460193510877,-0.4704540183946799,0.690620644527413,1
-0.14625786774853367,0.9020544090322429,-0.9847119295699078,-0.4704540183946799,0.690620644527413,1
-0.7720478915649729,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.6082934320573772,0.8062835991724592,-0.9341220982419847,-0.4504277633957406,0.6126945059727235,1
0.8412179754475293,-1.1321175923895501,0.5902529769677402,-0.1500339384116502,-0.5561975723475933,1
1.456510297469169,-1.6780112085903138,-0.3205320608577902,2.2330904064621326,-3.075809385615835,1
0.0006591111030400388,0.9020544090322429,-0.9847119295699078,-0.4704540183946799,0.690620644527413,1
0.7296808228401943,-0.24144906069356786,-0.014047007579203593,-0.2701914684052864,-0.08864074101946676,1
